hip_x,hip_y,hip_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_ankle_x,right_ankle_y,right_ankle_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,spine_x,spine_y,spine_z,thorax_x,thorax_y,thorax_z,nose_x,nose_y,nose_z,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,frame_no,persons
0.0,0.0,0.0,-108.71208963754425,2.8320433157175158,-51.97738341346031,-125.99641389895869,404.8070431995576,85.18195156273215,-166.00563189732952,806.5036846260566,253.92868696761926,108.71249271341702,-2.828059702515559,51.97632408142675,136.4354558822746,411.8805402192035,184.1961518533444,192.0291301118458,808.8549331934365,335.35930596757623,1.7984472266540754,-252.19461688582436,-64.58598519746698,4.775801386304874,-493.6846958428356,-133.65290207752633,-0.5966538337285301,-608.3640379853334,-164.11626091557125,-5.969109053761934,-723.0433801278311,-194.57961975361616,171.01906869227506,-500.4026921323182,-76.75284630251437,159.4614272232416,-255.73289231351913,48.68464131506923,76.67324227355522,-31.139748956021805,63.48405238414343,-157.3802977281946,-493.5369617853147,-173.07781438001552,-176.7139493977071,-238.24218913061574,-186.19533917980246,-73.56380373308244,-29.06747956042787,-181.00166626036153,10,person_1
0.0,0.0,0.0,-107.29656257212227,2.0758618217814364,-47.23061373436249,-121.1868453614277,411.75437561965566,78.85616314767341,-163.31250331920575,823.5811291834341,232.7656358565173,107.29775725125084,-2.073311688330275,47.22976944204883,136.10399576761944,425.5430068122047,169.7853921886196,189.03708866211025,823.8270372861977,321.4755992991953,1.6596812230590183,-253.163292601144,-57.66802555587483,4.8020732979752445,-496.93428852184115,-120.07460795142134,-0.9082810306049045,-612.1663101911931,-148.5900221923893,-6.6186353591850535,-727.3983318605451,-177.1054364333573,165.57817060304538,-498.4826384841121,-79.77829867400128,141.7505187979484,-235.44934191562515,-82.44448643482428,-32.689129870404464,-69.04983450376302,-113.8069904776159,-151.93518422875454,-498.9972875739589,-157.81679119481907,-162.49715624228202,-241.60430653149527,-261.846100861679,32.229092153634646,-146.04913630571508,-313.89561494907514,11,person_1
0.0,0.0,0.0,-109.05462550698823,3.932978211180532,-60.68418140104907,-116.91235303850645,408.5990347102091,74.50099273823281,-159.86730732355056,818.3142241900227,228.82343916923503,109.05553904368513,-3.9316488258375317,60.68339958191678,144.87862077825395,421.4840030703091,184.9788881678591,191.68523033058813,818.9835941479428,338.2308012060389,4.5662867856844125,-254.58858327109257,-51.31496666650827,10.069080334312467,-501.11268622778675,-109.3270391020881,3.3090560067291146,-610.7260563032321,-139.6228277796319,-3.450968320854238,-720.3394263786774,-169.91861645717574,167.18929538760983,-505.7696579283752,-61.93300773861934,150.46428070417753,-239.68657668039123,-113.49701827502979,-82.24654046351158,-176.695494982907,-145.19934113833276,-144.7420608734189,-497.761867247185,-156.8875557692413,-161.62846637558636,-261.4332655408082,-314.1602439883679,78.61527615865617,-240.78534832356965,-342.8345791811638,12,person_1
0.0,0.0,0.0,-107.63015787479995,3.114193750559685,-57.571909557276044,-118.80232190144699,404.85887811196744,73.4153284595129,-163.5452147948908,813.7714714605768,223.81105807276992,107.63065067569042,-3.1140548584589913,57.57076396112341,144.20288341810317,417.2278693093442,176.69922940495005,191.90565428395695,816.7592840157021,329.457786001028,4.490104178405403,-255.53987592102524,-46.1765222400488,8.310647052435613,-503.38739902108165,-99.29208017860981,1.8768293451454388,-608.5613544237139,-131.16932551130208,-4.556988362144735,-713.735309826346,-163.04657084399435,160.80367884559288,-506.9315401133546,-60.593240577764846,136.00772122048951,-274.3915476692222,-195.30221774623956,-105.87186141100722,-289.753309796878,-230.12186696305258,-140.42849931619762,-501.47723088845646,-139.6570895369883,-180.66351916506272,-250.30950048831596,-270.79229462761515,69.06800806856897,-267.36583142152125,-301.45860659057803,13,person_1
0.0,0.0,0.0,-112.60315525829947,-3.2701024144874,-22.926988306913746,-117.07341178659999,408.9671295052865,77.9590628615921,-161.04779485670431,826.505984637548,196.06354944646557,112.60284504677628,3.273906344038514,22.92607033843766,143.06037348610545,429.92482438383456,131.9822402613614,203.505486477227,837.8654323314977,273.2549283595514,10.617283629624342,-255.81411869173786,-49.24345562723218,18.114518508997445,-501.7495103150973,-103.13293478567114,3.6962144033069766,-607.226246731444,-134.2672828105174,-10.722089702383492,-712.7029831477907,-165.40163083536368,185.28341129529437,-493.9407564756371,-103.41313272769428,136.1144853535744,-279.6389793269868,-306.51908794230394,-96.55606414545093,-320.53141093480684,-341.884662186677,-146.86942802464665,-507.6947212637782,-114.18939594725755,-199.29349202160734,-326.6788432045574,-304.13170152966836,15.762843531003101,-322.881634178775,-371.8132458237658,14,person_1
0.0,0.0,0.0,-112.06028974961583,4.652174462691543,-64.86701688534761,-123.9836444697302,402.6050245707058,70.92946142129107,-175.83055113554556,798.8193873050272,236.27016761267134,112.06050093542936,-4.647889525015123,64.86605688980649,145.6445951719587,418.87582535886526,198.5723306811475,197.84304212981107,815.2037308862218,368.72556308304587,6.056210344463619,-256.2569851278788,-42.523477000523194,10.879259724778425,-505.84403081918987,-90.06931408959667,4.569404364681581,-604.7054535224274,-123.86028061783092,-1.7404509954152632,-703.566876225665,-157.65124714606517,174.71751514802298,-510.0390897551701,-54.31428094934046,139.95509971034386,-326.02332291702214,-238.51571553883707,-55.63981911216173,-362.50454073204486,-323.0687496078426,-153.26565910153118,-497.0542493142657,-140.1014842864627,-106.89250895746754,-388.4975828964314,-394.29781466267855,104.35759976377076,-413.9777438408415,-424.55958263060825,15,person_1
0.0,0.0,0.0,-115.00541228632352,-3.745219763858648,1.5542304429073202,-115.49409642357156,411.2937166426109,151.73774700497705,-148.11541070749,816.482668261244,305.37806552417726,115.00401375856379,3.7435629732887703,-1.5566984539443136,154.57678101195475,435.1966901564325,143.81260332099495,219.5345633399375,821.4183027999775,331.37362257144537,6.942491559381739,-256.82418134432686,-38.0336697955679,12.070117751268254,-503.8274038592981,-82.57999822699361,6.61790943984723,-593.9147349432113,-114.08483499967352,1.1657011284262042,-684.0020660271246,-145.58967177235343,170.4395531436471,-491.0364260822714,-101.13919460623063,141.91080746972972,-332.27129513598607,-341.3691647157791,-57.04190020622664,-449.8553187767284,-423.8445524252039,-149.60063801419645,-511.6464363944439,-75.69692966464382,-354.4722517769192,-525.027018000526,-300.17444903543145,-381.26892968820925,-568.1904402672258,-521.8968899610468,16,person_1
0.0,0.0,0.0,-110.9210709325228,0.39451440804697047,-26.11627849846051,-114.41005751007022,410.07383319626194,93.0158515218205,-165.18354043847214,819.6264809509328,234.28663945153718,110.92040611426121,-0.38977335106208155,26.114578711672767,151.03594088442966,428.45766476111066,150.50587512481405,209.3061425157096,831.6805090725826,311.0821479318614,7.851404382511425,-257.14850086083396,-39.35218251738005,12.67372505300635,-506.3043560650702,-81.01622659369558,-0.5798329056967635,-599.4702836721979,-110.76286058842268,-13.833390864399878,-692.6362112793255,-140.50949458314977,167.52395090110252,-505.2139555754329,-76.06372579702449,112.22809141913264,-373.15283177952176,-323.6143306627805,-74.7650118740638,-509.6191280790163,-389.5433952468396,-143.71679509683568,-502.2795358332276,-109.05936768713599,-148.62757445794125,-480.2623539348417,-397.7434311729745,-67.1076129439609,-527.6661150552961,-479.1121429793376,17,person_1
0.0,0.0,0.0,-111.29403325579865,-0.19244402417640227,-24.903194097985526,-119.99343967876743,415.87482649087053,85.66839149398291,-173.71433115353463,828.2796564155223,218.84053228965743,111.29374259525153,0.19720592946292914,24.90150161186064,141.88448483969034,432.0515721146164,142.88798407698542,202.33522908662877,838.490114907685,296.3459561525567,3.5015420234567585,-257.53541803375253,-38.751544189671534,5.401875546640889,-506.99633951034275,-79.42042024764645,-5.6634438150230055,-603.1562271566238,-110.57064577321015,-16.7287631766869,-699.3161148029048,-141.72087129877386,161.46956579478316,-507.85320078001536,-74.58536320952898,104.31252600640589,-400.49862945853175,-331.01998451959344,-62.69219476671555,-552.9558833127289,-392.86200767937686,-152.12686688180275,-499.8359617240118,-106.73927685903543,-116.10786062666378,-396.79064664277473,-354.759964324817,-49.209679593017356,-539.3223972625399,-409.3307643642455,18,person_1
0.0,0.0,0.0,-111.03930166171061,1.0807138673617178,-31.709575829551028,-128.24822661444148,415.0251225605053,110.2710203456973,-175.53123784611807,821.2305981008018,274.9973610672195,111.03921974913598,-1.0754987803950113,31.708117308082706,141.23755832119824,431.77268132968527,170.86074328236145,202.55412592597168,829.4168877402842,346.06839116142226,3.5336803846569933,-257.42154016203256,-38.83402457727144,4.978548524523959,-506.9976858761511,-79.74734541365056,-2.6914857215098933,-600.9593753395554,-111.73554058389198,-10.361519967543746,-694.9210648029597,-143.72373575413337,161.08416467891112,-509.721467617056,-69.85323368916423,109.37504904266558,-423.3533639830432,-347.3172187226603,-51.830564625534315,-556.9988139276805,-424.54163961446017,-152.81570910048012,-497.3787129041128,-113.00090898267617,-96.3154308023105,-425.3842817754516,-387.9178730007535,-29.28432999332257,-549.4803745940562,-436.16534341482816,19,person_1
0.0,0.0,0.0,-110.64787470163245,1.9927858877645015,-35.906595255286796,-130.37977136473444,415.23978447061177,112.6126310486039,-178.36675083534044,818.5667073463303,284.60522870656536,110.64800222454726,-1.9873417917012324,35.905173632513254,141.15336663946235,429.464567087311,175.44549894654963,200.9447838943152,827.262781734358,350.99386902543034,3.5824708766977853,-257.1966913664446,-40.14781353667381,5.435373101769919,-506.70943173259934,-81.30439429554644,-2.29053462298973,-601.8209306399114,-112.38690110881453,-10.01644234774938,-696.9324295472234,-143.4694079220826,161.20333412801654,-510.1349164960834,-67.57362671007188,106.55981427674874,-433.185157684926,-346.44745453077996,-55.55071048216935,-564.0498795852188,-425.59302759835936,-151.9532849225286,-496.23351804216986,-117.90940254902378,-89.39365555949645,-433.6374923742254,-392.5406764282972,-32.31901987438714,-556.0658627905902,-435.6480156534151,20,person_1
0.0,0.0,0.0,-110.48948598074746,0.3513213191247093,-21.911240711089743,-133.9745355755444,416.58567771396116,127.86198412892647,-179.91252825700943,819.7507879748204,301.9987184253358,110.48949760022016,-0.34580819545629904,21.90996308285867,134.69212909076415,431.1017710724387,158.93755233328963,198.38000375951975,826.3028652201917,334.9011381156769,3.2291146299245965,-257.51679011881095,-38.38451893507311,3.561211908597613,-507.2036173845562,-76.82271917883315,-3.6255334526952687,-602.9041341674057,-106.32212252912805,-10.81227881398815,-698.6046509502552,-135.82152587942295,157.67025331702,-509.0023715328098,-75.34214029845714,102.90602590507619,-425.76575410001067,-359.11025996269404,-66.79581782800987,-563.4724803952606,-427.4903481880847,-151.1624138952717,-498.86432518503307,-101.68580056349867,-89.8100534483902,-439.9290872802785,-367.2723006632764,-52.545784693304206,-574.5007051206337,-408.3225876100487,21,person_1
0.0,0.0,0.0,-110.29193770709354,2.3340674691068104,-47.297031779366534,-123.59632778875199,405.06714430423193,74.14847677165032,-182.5603287726677,805.5272398022631,229.48597513140422,110.29217075360616,-2.3287207310449363,47.295680264899715,142.462622395641,420.70647369857227,169.54131781111536,199.20447215563235,825.4728584185798,329.9497824783449,3.800408349552563,-257.26835470008325,-40.32622829492836,6.79039846394817,-508.28146649448445,-79.21537091545237,-3.1566654845858553,-604.0455632265893,-108.0219410362356,-13.10372943311988,-699.809659958694,-136.82851115701882,162.64241823976832,-511.22158028138483,-57.0606070015964,94.9146953005606,-415.92259102722994,-316.8134415546614,-69.226718416731,-555.7468493022045,-383.64528663431463,-150.91216256879738,-498.1409606155695,-123.67693661215887,-80.14875961564611,-462.07670615861304,-409.2262922886171,16.44168976104085,-561.8747025549105,-435.52191878259407,22,person_1
0.0,0.0,0.0,-109.42841770158104,4.809755326431907,-57.92466487411884,-122.65938773033486,407.6363440541837,80.6312545034783,-182.78140796517195,803.3022546206347,250.58549500508988,109.42871992458612,-4.80568135589088,57.9231250848083,143.57195061042927,418.3772398032033,189.41874455009676,195.9208621310528,820.7669072718222,353.94541659310994,4.099590873843754,-257.35376310387323,-41.31342749122645,6.258385233249792,-506.9941048207021,-87.10634730162599,-3.6656580540959576,-598.1986840706213,-121.21116550983822,-13.589701341441707,-689.4032633205405,-155.31598371805046,158.4488751421558,-519.4432991575113,-50.81566492023125,103.2148230510636,-387.1963218192426,-277.08925317794547,-91.61034600299854,-511.630602390621,-336.13398599646246,-146.67830870951693,-489.4835150948693,-141.08389538176772,-58.25568409279186,-395.998498145036,-393.3544427391281,27.618936160446808,-511.361736704715,-397.50835624716194,23,person_1
0.0,0.0,0.0,-111.9475309844242,-0.9116419328808174,-8.63256010995652,-125.22115656281869,408.19305461668705,150.09434731154013,-159.71129981418648,807.9177961455769,319.71681320921874,111.94648496997549,0.9145502939929804,8.630942235761024,141.35789899058793,427.9176618821874,151.58339913596478,202.9896840356712,817.8820056679903,332.13501041946535,1.8544895869556268,-256.87358221612493,-41.06654162630928,0.1031822851277262,-505.2415807001713,-86.50187262041965,-5.469530448009875,-601.6194598818513,-119.67169063660364,-11.042243181147477,-697.9973390635312,-152.84150865278764,158.39697535624998,-503.4421837842166,-95.86233760228984,122.92727027812325,-343.6816981473522,-326.95057074009526,-87.1884984519122,-442.7228840099593,-386.7312360333566,-158.7794074765472,-503.01397829962855,-90.72564175465878,-266.9745453043429,-434.5527325782335,-335.17504254264963,-108.34114936907106,-445.57129984800565,-475.421330074971,24,person_1
0.0,0.0,0.0,-110.56889429238885,3.4703038984948593,-46.65286615449254,-136.2004717145901,409.51793335855547,108.30422382901699,-179.87137926092004,807.7735336702924,286.2035659743772,110.56941121276334,-3.4652615566206633,46.65182930412512,134.83498900348445,420.74396671719677,177.80040533618634,191.62142215381476,819.2186836786533,346.56728837829223,-0.5309230418428998,-255.87722670198332,-44.315408345902284,-2.9629215658965293,-505.2227107587649,-90.77711674121169,-7.5329483601002085,-610.1214021718524,-120.21116002887177,-12.102975154303888,-715.0200935849399,-149.64520331653188,159.5972396599882,-507.7330013681638,-69.67081794904043,127.61484409773428,-324.9359314980396,-275.0179352000746,-59.52817335399229,-347.02941655579366,-392.3118718931087,-164.77472665643182,-498.1942505487168,-129.82722937882443,-127.5230554687749,-337.96972367751147,-369.75969985359666,28.561542903618598,-316.352411069136,-483.62861489504235,25,person_1
0.0,0.0,0.0,-109.7740850385726,1.2572994250769334,-31.100596324696102,-135.02149084687989,416.6926805185014,107.32173443661335,-176.95801059417067,826.7366254373123,268.9450598794706,109.77441145637279,-1.2527588703709256,31.099959077999586,134.2085255699653,430.3276622094731,157.60370269319114,190.15698277674056,830.5725825851034,318.51443195056265,0.551817664332209,-256.22589837238115,-43.07330397323145,-1.9219743619711256,-505.0864224508061,-89.48385242042804,-8.739237845690273,-611.045117367928,-119.88471291247993,-15.556501329409418,-717.0038122850499,-150.28557340453182,156.51961890491893,-504.4788747288254,-81.81998968416701,117.6394612737218,-290.9231113750749,-268.77192405226674,-110.77340944507554,-315.49122373197673,-317.32080921502416,-155.80210193205286,-504.97697611178353,-109.98145242691433,-180.7069242611093,-303.86769629511,-307.10997965857075,32.290303247342585,-297.8950114877404,-367.0110173039235,26,person_1
0.0,0.0,0.0,-103.90699207822642,5.612397066089291,-65.8097983465676,-130.38949802112566,402.234549075828,79.85525130218117,-178.23427114061363,801.8773362807306,248.87430757677214,103.9073869049194,-5.610091825204107,65.80895699205433,136.38110927753897,408.33528894007964,196.63739061506078,184.4154905991793,804.2879516104829,353.13255447858717,-0.47217610570155344,-255.02760481179482,-48.935177371366414,-0.3189290036299903,-503.2966858897379,-102.0507381805487,-4.723857414673436,-610.9209784282475,-132.22803044226458,-9.128785825716882,-718.545270966757,-162.40532270398046,150.6285796221797,-511.70290984494477,-52.82337799492057,118.57542084160511,-288.81233288654846,-163.5591565317226,-112.61268645915342,-273.40821376586155,-201.4333935567941,-147.58323257764613,-496.1127938286636,-153.37382876637187,-163.89729028529314,-247.6912485178434,-298.3975611218773,85.27386611522843,-260.1570738586486,-324.67760581365474,27,person_1
0.0,0.0,0.0,-106.39125076575736,4.7398491084088805,-66.70427360170628,-110.50306151170729,408.15836074283976,36.02740609822635,-162.4545936418411,821.1429808992054,166.57106697458582,106.3922490147533,-4.7380636243456555,66.70377112075039,137.7397497712787,414.5609861217797,176.69811435522706,180.33149964714323,821.277466829049,311.2171436493674,-1.8252881281045017,-253.487394872438,-53.15209004009048,-0.5124032732756136,-500.4481297808365,-111.99902120868865,-4.140707210245674,-613.960932586175,-139.72424061922078,-7.769011147215735,-727.4737353915135,-167.44946002975294,153.2456522956093,-502.3988234293734,-53.95292648580612,185.4646049349647,-217.66874201915377,-54.17564188877538,-44.350912212537686,-159.12813103735644,-101.7303389876165,-150.62796320644884,-498.01983582973,-167.820327496245,-145.9350915291521,-255.551262030798,-311.1238302266789,88.49953015964223,-216.96863336552533,-333.12549794628876,28,person_1
0.0,0.0,0.0,-103.24781491777544,4.7893204745480675,-63.767502034506094,-130.20657570703068,402.91909678328653,63.71834191394521,-178.13892590577237,804.1391447021858,232.02344992887913,103.24895864359797,-4.785154174628226,63.766658627041245,130.54778801676835,406.20310551706433,192.51366512479777,184.59816177487664,802.2889712550314,341.47913683052747,-3.0846752647879327,-252.94715775243816,-56.56497374164911,-3.6586650519321466,-498.45123332606374,-114.99121557430672,-7.573274601930867,-614.5742036787151,-140.65386578993463,-11.487884151929588,-730.6971740313663,-166.31651600556256,151.5300931382937,-501.932592101252,-52.567423351311305,141.64041031851178,-275.2055039220008,-55.37993652155543,34.10446999342211,-134.14407567465022,-223.93021630904323,-155.07752007821958,-494.1705567136367,-176.39629676529853,-160.83459260739295,-247.99296189713942,-325.6532317851435,7.793068979044539,-132.77390487712483,-402.7956405452484,29,person_1
